,DATE,RA,DEC,ANG_RES
0,2020/05/13 05:44:03,58.7632956270181,10.265623403140706,0.2431529889039719
1,2020/05/10 08:36:03,152.77682195277632,-11.736215685281254,0.2389607650935502
2,2020/06/26 01:14:37,249.6889705676127,-9.19015235413387,0.2415305635410659
3,2020/06/30 08:48:45,232.25931482481266,5.2584442460550465,0.2306257152939925
4,2020/03/15 09:35:07,353.35581535255034,11.07989498222711,0.2712437514203886
5,2020/02/24 03:36:18,188.96937684090125,25.640447624594973,0.31255115026008123
6,2020/07/27 03:53:03,121.5361596495569,23.463068065994808,0.24311708283074987
7,2020/02/19 02:43:30,215.12169204823562,10.109099265917958,0.24523730686513806
8,2020/05/01 06:47:45,23.971122611364027,21.61487167562876,0.23136323943686546
9,2020/04/19 06:09:36,304.74106500203703,39.7341970473465,0.23754523697687407
10,2020/04/26 02:44:52,92.19903624809263,22.929228230924654,0.23160877005676
11,2020/05/04 07:23:50,59.116243836225365,-6.004198392193049,0.24022110536247906
12,2020/05/15 06:55:10,92.57795969347703,13.806524972189806,0.2339985799531812
13,2020/02/21 10:08:23,34.10255521843014,-3.7369531411795,0.2413534596254677
14,2020/07/01 12:18:58,228.12511856417018,8.060011223824894,0.24552264248193492
15,2020/05/10 09:54:22,79.57395531891594,-10.158871293475846,0.23546526132702755
16,2020/04/28 12:26:39,204.6081013357656,-4.193395051862434,0.24624630103090875
17,2020/02/17 10:19:17,184.81840499056943,10.117338510880813,0.2746456826038102
18,2020/03/18 09:34:17,120.81804022081425,-12.813392351786055,0.23601929803583063
19,2020/04/08 04:40:27,201.48072219646022,-60.55858801808581,0.24579507432315087
20,2020/03/20 11:05:30,91.29498651175453,1.545839544748832,0.24288739518967167
21,2020/06/19 07:47:18,245.62623847133924,14.492994761607958,0.24401960209188148
22,2020/04/02 07:33:52,6.7220714458626585,21.310540522608097,0.2440408194357123
23,2020/03/02 11:48:46,303.06068566534367,36.20030599250423,0.2392323678775834
24,2020/05/05 07:55:09,328.0198671349473,10.592358980885175,0.2922647378449338
25,2020/05/11 09:37:47,151.4252722884879,-8.991819329002178,0.2375616008335746
26,2020/07/07 12:48:25,103.18194839905323,2.9922115443601665,0.2482523730036712
27,2020/02/18 11:56:10,34.130896078312084,-19.158946709434726,0.2689219574166436
28,2020/06/06 02:26:45,231.91261856701257,-10.518904455499205,0.23968003390524537
29,2020/05/07 05:23:55,168.8922454770427,6.293551801457846,0.24627589517009996
30,2020/07/08 02:13:42,304.81804032325084,6.3810449198227746,0.23182400729530642
31,2020/04/16 03:13:35,77.77643304014124,-15.058968557754795,0.31572443555829177
32,2020/05/12 09:10:57,68.76953223951938,16.535394682361048,0.24388050405871972
33,2020/05/29 12:36:15,318.87378237332433,25.953208874891082,0.2347228431689468
34,2020/06/26 02:23:43,257.92275634867025,-3.9490998775581954,0.24456429939598037
35,2020/02/26 02:04:02,53.347389307036295,11.326336377057782,0.23371750626226392
36,2020/02/21 03:12:25,213.8558800321322,40.56236713702212,0.2401809683154367
37,2020/03/20 09:52:30,142.7745091875896,-9.692159802461417,0.24108095790803163
38,2020/02/06 10:36:54,124.21339426816208,34.01622712237282,0.23415393315791905
39,2020/07/17 06:38:53,312.9898013146796,35.489983534023985,0.2399874349956068
40,2020/02/13 12:59:05,123.27153145121082,-1.159925626140232,0.3007739022442668
41,2020/06/26 05:38:34,53.811563693865956,-13.347526693519976,0.24612774061593756
42,2020/04/08 07:44:36,339.45309297433505,-15.724043070746905,0.30044506937400395
43,2020/06/01 01:02:56,329.7327591266946,17.965511468298796,0.29571601467202907
44,2020/07/12 11:10:46,78.56985046021427,19.76712288523428,0.24819215777814457
45,2020/05/02 11:41:44,57.959605312579185,7.828815055445639,0.23388683264372756
46,2020/06/20 06:55:14,259.33115945971855,-9.650886745952473,0.37680163750217915
47,2020/04/17 05:15:25,64.86968309795814,33.75661257754962,0.24423178820310304
48,2020/02/09 06:49:22,359.9744805753669,65.9281568865983,0.23796617333936806
49,2020/04/04 05:51:02,168.33038264872232,-4.5722534453722705,0.25289727952814767
50,2020/05/30 09:56:21,211.37835996957344,32.50012906662501,0.2603706868771105
51,2020/04/09 09:36:14,170.71907317581443,40.33059872263709,0.23777304999064416
52,2020/07/22 03:36:02,99.3315413829955,-1.1782325519651031,0.23655150367939087
53,2020/03/23 12:56:05,288.8026193475375,-19.566602780241407,0.2457720088350542
54,2020/07/26 08:14:39,241.30135983378977,38.697958485711396,0.24726219113047826
55,2020/07/14 08:13:25,338.2955720591845,-18.287043821391915,0.24401509024230894
56,2020/04/27 05:04:16,59.584440734815985,-3.717271847521995,0.3971565787545366
57,2020/07/15 04:00:05,282.1429670214035,-45.44706679057544,0.2586085405219431
58,2020/07/31 05:45:59,9.334572254001184,8.307909897201313,0.288310362163424
59,2020/07/12 11:47:16,215.8601406927342,7.142356774720398,0.2374195396818378
60,2020/05/31 07:51:50,209.14184970013508,25.621461699798747,0.24677199083468768
61,2020/06/21 12:19:09,119.36740830328048,46.062853146588026,0.23546816210014343
62,2020/06/01 11:45:24,40.752037231956024,-18.837141226708344,0.23794589600420485
63,2020/07/19 12:29:40,326.5241836938882,10.615213971276395,0.2393965745975281
64,2020/06/26 03:55:37,243.91626364446049,17.560573457451113,0.2632496081778952
65,2020/02/11 08:16:44,148.38851727906132,15.226828351299217,0.24659002905739863
66,2020/05/16 12:35:35,224.83134161546036,12.280602612151672,0.24768431606162186
67,2020/02/11 10:44:21,190.7491918412002,8.813409964501863,0.24544163663621868
68,2020/03/12 04:38:14,69.64305608054573,-16.431751272002092,0.234698972413042
69,2020/02/02 11:05:25,163.0867481139027,-10.706863702974594,0.27535009226472307
70,2020/04/25 06:22:16,137.00464203988304,78.55210298482744,0.2418526307745619
71,2020/05/11 08:52:53,106.96336634754144,2.3840575093832745,0.23399812546646498
72,2020/06/19 03:34:34,81.03350614423297,26.589899477386115,0.23201002947156865
73,2020/07/07 08:02:13,124.4426555006955,10.455093252974219,0.2324062391762114
74,2020/06/04 01:04:00,38.59636855365893,-3.8336276388578074,0.2902051477398164
75,2020/03/21 04:41:52,233.67644994352864,-1.9819708827117857,0.23726117898373955
76,2020/07/06 07:44:25,129.00882093543055,-15.996813532060333,0.24199882322960786
77,2020/04/17 03:10:49,241.45436511962419,0.6723288287287278,0.2402384253296209
78,2020/07/03 02:41:23,237.32507414739706,-15.485646455541136,0.2569931760487658
79,2020/05/22 10:13:16,132.5596118240211,0.3496250608870333,0.23926795378139584
80,2020/04/11 08:16:51,275.97037335874285,3.817879106050508,0.24605102385167613
81,2020/05/17 05:31:39,145.3619034253195,10.476626985750208,0.30201143745915204
82,2020/04/04 02:00:51,92.2611237893855,-20.544316990075203,0.23475411242751265
83,2020/06/25 12:02:02,293.55561917691756,1.8765448366980544,0.29425385440935403
84,2020/07/15 05:06:15,309.34714784430895,6.592797477727589,0.23107967168070348
85,2020/04/28 08:06:36,150.11707494824748,10.98461899909268,0.24405214518094243
86,2020/02/13 02:23:39,317.34194452056613,21.880905839820038,0.24306224813057128
87,2020/03/14 11:11:02,22.22510927269805,8.981623335844073,0.29593780004249365
88,2020/04/07 03:56:04,214.67112194712792,1.1554113768341956,0.24051419349294717
